index,id,owner,datetaken,latitude,longitude,title,accuracy,views,Cluster
107,5980687824,62831368@N08,2011-01-01 13:33:03,37.715331,-119.649353,Ahwahnee Dining Room,10.0,3,12
108,5980688040,62831368@N08,2011-01-01 13:43:33,37.715331,-119.649353,Ahwahnee Dining Room,10.0,4,12
109,5980688270,62831368@N08,2011-01-01 14:22:38,37.715331,-119.649353,Ahwahnee Dining Room,10.0,3,12
110,5980129473,62831368@N08,2011-01-01 14:28:09,37.715331,-119.649353,Ahwahnee Dining Room,10.0,3,12
111,5980688690,62831368@N08,2011-01-01 14:28:14,37.715331,-119.649353,Ahwahnee Dining Room,10.0,3,12
112,5980688896,62831368@N08,2011-01-01 14:28:26,37.715331,-119.649353,Ahwahnee Dining Room,10.0,5,12
113,5980689142,62831368@N08,2011-01-01 14:33:58,37.715331,-119.649353,Ahwahnee Dining Room,10.0,2,12
114,5980130449,62831368@N08,2011-01-01 15:11:15,37.715331,-119.649353,The Ahwahnee,10.0,2,12
115,5980130705,62831368@N08,2011-01-01 15:11:29,37.715331,-119.649353,The Ahwahnee,10.0,1,12
116,5980130943,62831368@N08,2011-01-01 15:11:53,37.715331,-119.649353,The Ahwahnee,10.0,1,12
117,5980690102,62831368@N08,2011-01-01 15:15:31,37.715331,-119.649353,The Ahwahnee,10.0,1,12
118,5980131487,62831368@N08,2011-01-01 15:19:06,37.715331,-119.649353,The Ahwahnee,10.0,1,12
119,5980690608,62831368@N08,2011-01-01 15:19:32,37.715331,-119.649353,The Ahwahnee,10.0,1,12
120,5980690836,62831368@N08,2011-01-01 15:22:50,37.715331,-119.649353,The Ahwahnee,10.0,1,12
121,5980132191,62831368@N08,2011-01-01 15:23:03,37.715331,-119.649353,The Ahwahnee,10.0,1,12
122,5980132399,62831368@N08,2011-01-01 15:24:24,37.715331,-119.649353,The Ahwahnee,10.0,1,12
123,5980132641,62831368@N08,2011-01-01 15:37:38,37.715331,-119.649353,The Ahwahnee,10.0,1,12
124,5980691838,62831368@N08,2011-01-01 15:37:44,37.715331,-119.649353,The Ahwahnee,10.0,1,12
125,5980133061,62831368@N08,2011-01-01 15:45:56,37.715331,-119.649353,Swinging Bridge,10.0,11,12
126,5980692296,62831368@N08,2011-01-01 15:49:23,37.715331,-119.649353,Swinging Bridge,10.0,2,12
127,5980692520,62831368@N08,2011-01-01 15:51:56,37.715331,-119.649353,Swinging Bridge,10.0,2,12
128,5980133709,62831368@N08,2011-01-01 16:10:12,37.715331,-119.649353,Coyote,10.0,2,12
129,5980692944,62831368@N08,2011-01-01 16:15:53,37.715331,-119.649353,Tunnel View,10.0,4,12
130,5980134139,62831368@N08,2011-01-01 16:24:24,37.715331,-119.649353,Tunnel View,10.0,1,12
131,5980134337,62831368@N08,2011-01-01 16:42:01,37.715331,-119.649353,Swinging Bridge,10.0,10,12
132,5980134537,62831368@N08,2011-01-01 16:42:30,37.715331,-119.649353,Swinging Bridge,10.0,6,12
133,5980693884,62831368@N08,2011-01-01 16:43:29,37.715331,-119.649353,Swinging Bridge,10.0,12,12
134,5980134985,62831368@N08,2011-01-01 16:44:03,37.715331,-119.649353,Swinging Bridge,10.0,21,12
135,5980135227,62831368@N08,2011-01-01 16:44:14,37.715331,-119.649353,Swinging Bridge,10.0,19,12
136,5980694528,62831368@N08,2011-01-01 16:44:43,37.715331,-119.649353,Swinging Bridge,10.0,9,12
137,5980694746,62831368@N08,2011-01-01 16:49:27,37.715331,-119.649353,Swinging Bridge,10.0,13,12
141,6981366620,23939795@N04,2011-01-02 15:57:11,37.715602000000004,-119.67716200000001,Tunnel View 8273,16.0,440,11
143,6984584230,23939795@N04,2011-01-05 15:23:34,37.718047,-119.66308500000001,The Gates 9006-7-9 Mono,11.0,401,13
144,5989253432,65507033@N02,2011-01-07 05:07:00,37.806121999999995,-119.4923,,12.0,42,5
145,5989255208,65507033@N02,2011-01-07 05:09:39,37.806121999999995,-119.4923,,12.0,35,5
146,5989257636,65507033@N02,2011-01-07 05:12:46,37.806121999999995,-119.4923,,12.0,32,5
147,5988698077,65507033@N02,2011-01-07 05:21:39,37.806121999999995,-119.4923,,12.0,7,5
148,5989260370,65507033@N02,2011-01-07 05:26:23,37.806121999999995,-119.4923,,12.0,13,5
149,5989261406,65507033@N02,2011-01-07 05:29:45,37.806121999999995,-119.4923,,12.0,8,5
150,5989262542,65507033@N02,2011-01-07 05:33:35,37.806121999999995,-119.4923,,12.0,11,5
151,5989264606,65507033@N02,2011-01-07 05:34:53,37.806121999999995,-119.4923,,12.0,163,5
152,5989265668,65507033@N02,2011-01-07 05:35:10,37.806121999999995,-119.4923,,12.0,8,5
153,5989266728,65507033@N02,2011-01-07 05:36:46,37.806121999999995,-119.4923,,12.0,9,5
154,5988707443,65507033@N02,2011-01-07 05:40:22,37.806121999999995,-119.4923,,12.0,12,5
155,5989252448,65507033@N02,2011-01-07 06:39:01,37.806121999999995,-119.4923,,12.0,22,5
156,6117839671,35034363822@N01,2011-01-07 15:33:31,37.715584,-119.676915,The Valley in January - Yosemite - 2011,16.0,324,11
157,8298534612,35034363822@N01,2011-01-08 11:32:31,37.746666,-119.587,Yosemite,16.0,80,18
159,6680468447,79815930@N00,2011-01-09 15:13:14,37.73879,-119.595156,RB_01-09-2011_YosemiteValley,16.0,344,16
160,6680468605,79815930@N00,2011-01-09 15:21:50,37.739176,-119.594609,RB_01-09-2011__YosemiteValley,16.0,284,16
164,6237652555,66603656@N05,2011-01-14 14:20:12,37.715669,-119.67696399999998,El Capitan,16.0,79,11
165,7253396938,54932558@N00,2011-01-15 13:26:04,37.71545,-119.67608899999999,Yosemite National Park,14.0,975,11
167,6176376259,54932558@N00,2011-01-17 09:59:02,37.716842,-119.663944,Yosemite Valley View Sunset,16.0,4932,13
170,6804535602,40731151@N00,2011-01-18 20:18:43,37.715647,-119.67692,Yosemite Valley,16.0,627,11
171,6020455452,40731151@N00,2011-01-18 21:03:42,37.714584,-119.677677,High Sierra Yosemite,13.0,334,11
172,6047459586,40731151@N00,2011-01-18 21:26:45,37.714584,-119.677677,Dino Valley,13.0,419,11
174,6827199727,39022930@N00,2011-02-03 12:48:13,37.720355,-119.647582,Yosemite Valley,13.0,194,12
177,6087114711,54707545@N03,2011-02-13 07:39:50,37.744859999999996,-119.590473,Yosemite Falls,14.0,1012,20
178,8143590151,58810308@N06,2011-02-14 16:24:08,37.727236,-119.71338899999999,Within Attraction,16.0,860,7
179,8143402303,58810308@N06,2011-02-14 17:21:01,37.727675,-119.713278,Cascade Creek,16.0,469,7
180,6202255391,46837558@N07,2011-02-19 15:23:31,37.723113,-119.646799,El Capitan in the Late Afternoon,15.0,8487,12
181,6205490364,46837558@N07,2011-02-19 17:39:18,37.720151,-119.64793600000002,Yosemite Winter Storm - The Valley Floor in Black and White,15.0,2330,12
182,6505753467,18706689@N04,2011-02-20 04:44:12,37.745028999999995,-119.58386899999999,Monolithic Rock Face,11.0,398,18
183,6773696406,55964938@N02,2011-02-20 08:03:12,37.715755,-119.67724799999999,Tunnel View,14.0,252,11
184,6778884394,55964938@N02,2011-02-20 08:06:13,37.715602000000004,-119.677097,Tunnel View,15.0,97,11
185,6787537152,27439559@N08,2011-02-20 08:26:44,37.718385999999995,-119.651026,"Branches and Ice on Bridalveil Creek, Yosemite",13.0,1676,12
188,6773696250,55964938@N02,2011-02-20 10:23:33,37.721713,-119.64969599999999,Bridevail Fall,14.0,131,12
189,6706430433,86693975@N00,2011-02-20 11:03:15,37.718496,-119.65059,Bridalveil Morning Light,15.0,1970,12
191,6019555615,11219225@N08,2011-02-20 12:19:25,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
192,6019556925,11219225@N08,2011-02-20 12:21:32,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,3,18
193,6020108706,11219225@N08,2011-02-20 12:21:45,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,3,18
194,6020109904,11219225@N08,2011-02-20 12:21:50,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,3,18
195,6020111246,11219225@N08,2011-02-20 12:23:19,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,7,18
196,6020111926,11219225@N08,2011-02-20 12:31:01,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
197,6019562015,11219225@N08,2011-02-20 12:31:02,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,5,18
198,6019562817,11219225@N08,2011-02-20 12:31:52,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
199,6020114104,11219225@N08,2011-02-20 12:32:15,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,3,18
200,6020114732,11219225@N08,2011-02-20 12:32:34,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,4,18
201,6019565295,11219225@N08,2011-02-20 12:33:00,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
202,6019566119,11219225@N08,2011-02-20 12:33:10,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,6,18
203,6020117966,11219225@N08,2011-02-20 12:33:29,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,3,18
204,6020118694,11219225@N08,2011-02-20 12:33:34,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
205,6020119626,11219225@N08,2011-02-20 12:33:42,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
206,6020120624,11219225@N08,2011-02-20 12:34:28,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,4,18
207,6019571523,11219225@N08,2011-02-20 12:34:37,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,4,18
208,6019571925,11219225@N08,2011-02-20 12:34:57,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
209,6020122414,11219225@N08,2011-02-20 12:51:00,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,5,18
210,6020122168,11219225@N08,2011-02-20 12:51:00,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,5,18
211,6019573063,11219225@N08,2011-02-20 12:53:28,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
212,6019573625,11219225@N08,2011-02-20 12:53:41,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,4,18
213,6020124346,11219225@N08,2011-02-20 12:54:36,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,5,18
214,6020125176,11219225@N08,2011-02-20 12:56:13,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
215,6019576127,11219225@N08,2011-02-20 12:57:23,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,3,18
216,6020127296,11219225@N08,2011-02-20 12:58:22,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,4,18
217,6019578203,11219225@N08,2011-02-20 12:58:46,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
218,6019579297,11219225@N08,2011-02-20 12:59:45,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
219,6020130184,11219225@N08,2011-02-20 13:00:01,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
220,6020131318,11219225@N08,2011-02-20 13:00:10,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,7,18
221,6019582227,11219225@N08,2011-02-20 13:01:12,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
222,6020133238,11219225@N08,2011-02-20 13:01:16,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,6,18
223,6020134122,11219225@N08,2011-02-20 13:01:27,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,3,18
224,6019584857,11219225@N08,2011-02-20 13:01:37,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
225,6020136100,11219225@N08,2011-02-20 13:01:41,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,3,18
226,6020136704,11219225@N08,2011-02-20 13:01:51,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,3,18
227,6019587811,11219225@N08,2011-02-20 13:02:17,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
228,6019588639,11219225@N08,2011-02-20 13:02:22,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,4,18
229,6019589743,11219225@N08,2011-02-20 13:02:47,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
230,6020141194,11219225@N08,2011-02-20 13:03:54,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
231,6020141850,11219225@N08,2011-02-20 13:04:46,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
232,6020142556,11219225@N08,2011-02-20 13:06:00,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
233,6020143426,11219225@N08,2011-02-20 13:12:44,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,3,18
234,6019593703,11219225@N08,2011-02-20 13:13:10,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,3,18
235,6020144884,11219225@N08,2011-02-20 13:33:18,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,3,18
236,6020145414,11219225@N08,2011-02-20 13:33:36,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,6,18
237,6019595915,11219225@N08,2011-02-20 13:34:31,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,4,18
238,6020147008,11219225@N08,2011-02-20 13:35:05,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
239,6019597331,11219225@N08,2011-02-20 13:35:30,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
240,6710173831,86693975@N00,2011-02-20 13:35:31,37.750052000000004,-119.596252,After the Storm,14.0,1813,19
241,6019597939,11219225@N08,2011-02-20 13:35:37,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
242,6020149198,11219225@N08,2011-02-20 13:35:59,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
243,6019599429,11219225@N08,2011-02-20 13:36:02,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
244,6020150990,11219225@N08,2011-02-20 13:36:46,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,4,18
245,6020151906,11219225@N08,2011-02-20 13:37:54,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
246,6020152932,11219225@N08,2011-02-20 14:00:27,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
247,6019603305,11219225@N08,2011-02-20 14:00:32,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,0,18
249,6019604055,11219225@N08,2011-02-20 14:14:51,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,5,18
250,6019604899,11219225@N08,2011-02-20 14:18:38,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
251,6019605879,11219225@N08,2011-02-20 14:25:51,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,10,18
252,6020157554,11219225@N08,2011-02-20 14:25:56,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,4,18
253,6020158720,11219225@N08,2011-02-20 14:26:01,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
254,6020159636,11219225@N08,2011-02-20 14:26:05,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
255,6020160438,11219225@N08,2011-02-20 14:26:11,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,0,18
256,6019610629,11219225@N08,2011-02-20 14:26:14,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
257,6020162070,11219225@N08,2011-02-20 14:26:18,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
258,6019612079,11219225@N08,2011-02-20 14:26:22,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
259,6020163448,11219225@N08,2011-02-20 14:26:25,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,3,18
260,6019613231,11219225@N08,2011-02-20 14:26:41,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,4,18
261,6020165100,11219225@N08,2011-02-20 14:27:02,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,7,18
262,6020166014,11219225@N08,2011-02-20 14:27:07,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,8,18
263,6019615885,11219225@N08,2011-02-20 14:28:24,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,4,18
264,6020167406,11219225@N08,2011-02-20 14:28:30,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,3,18
265,6020167972,11219225@N08,2011-02-20 14:28:39,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,14,18
266,6020168610,11219225@N08,2011-02-20 14:28:50,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,6,18
267,6020169200,11219225@N08,2011-02-20 14:28:53,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,0,18
268,6020169816,11219225@N08,2011-02-20 14:28:59,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,9,18
269,6019619733,11219225@N08,2011-02-20 14:29:03,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,24,18
270,6020170976,11219225@N08,2011-02-20 14:29:07,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,8,18
271,6019620921,11219225@N08,2011-02-20 14:29:11,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,11,18
272,6019621533,11219225@N08,2011-02-20 14:29:14,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,18,18
273,6020172886,11219225@N08,2011-02-20 14:29:18,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,24,18
274,6020173532,11219225@N08,2011-02-20 14:29:23,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,6,18
275,6019623473,11219225@N08,2011-02-20 14:29:26,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,9,18
276,6019623965,11219225@N08,2011-02-20 14:29:36,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,3,18
277,6020175042,11219225@N08,2011-02-20 14:29:40,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,3,18
278,6020175686,11219225@N08,2011-02-20 14:31:24,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,3,18
279,6019625745,11219225@N08,2011-02-20 14:32:13,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,7,18
280,6020176808,11219225@N08,2011-02-20 14:32:18,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,5,18
281,6020177540,11219225@N08,2011-02-20 14:32:25,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,3,18
282,6019627721,11219225@N08,2011-02-20 14:35:12,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
283,6019628441,11219225@N08,2011-02-20 14:35:22,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
284,6020179856,11219225@N08,2011-02-20 14:35:38,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
285,6019630049,11219225@N08,2011-02-20 14:35:45,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
286,6019630951,11219225@N08,2011-02-20 14:35:48,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
287,6020182682,11219225@N08,2011-02-20 14:35:53,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,2,18
288,6020183616,11219225@N08,2011-02-20 14:37:21,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
289,6020184404,11219225@N08,2011-02-20 14:37:31,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
290,6019634727,11219225@N08,2011-02-20 14:37:59,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
291,6020186178,11219225@N08,2011-02-20 14:38:59,37.74503,-119.584014,20110220-Groveland and Yosemite in Winter,14.0,1,18
